"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5TRIALS_noControl.nlogo"
"experiments 2 seeds"
"12/02/2020 15:31:59:999 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"756","756","382","123456","54138154","4","0","5","0","0","297","56","526","28","4","895","56","1390","28","13","950","56","1500","28","15","968","1536","15","383","17","41","17","50"
"757","757","314","123456","87992419","7","0","3","0","0","392","57","588","22","6","888","60","1445","24","9","937","60","1527","24","10","942","1539","11","315","19","62","19","33"
"758","758","478","123456","59336741","7","0","5","0","0","34","0","36","0","0","639","65","913","19","15","928","65","1379","19","19","999","1524","21","479","16","58","21","28"
"759","759","419","123456","24743419","9","0","3","0","0","79","37","59","13","2","683","64","1101","20","12","879","64","1430","20","14","925","1519","15","420","33","72","17","32"
"760","760","399","123456","91570670","13","9","13","4","0","392","68","591","16","3","937","68","1442","16","12","975","68","1521","16","14","988","1546","14","400","23","67","23","40"
"761","761","445","123456","9228409","24","14","13","5","0","407","64","681","20","4","872","64","1420","20","9","936","64","1515","20","10","951","1540","10","446","27","84","20","38"
"762","762","374","123456","3259428","6","0","9","0","0","466","70","735","14","2","935","70","1344","14","11","969","70","1398","14","12","981","1411","13","375","16","58","23","30"
"763","763","338","123456","40535134","3","0","3","0","0","93","5","173","2","0","841","62","1311","22","10","965","62","1513","22","13","976","1540","13","339","21","67","29","39"
"764","764","392","123456","97779953","18","16","9","4","0","402","70","588","14","4","878","70","1343","14","16","932","70","1449","14","16","944","1492","16","393","21","59","21","26"
"765","765","357","123456","51927989","3","0","8","0","0","119","24","174","5","4","863","72","1347","12","21","967","72","1537","12","24","975","1561","24","358","24","49","16","29"
"766","766","300","123456","45209174","27","12","20","7","0","522","61","914","23","2","915","61","1593","23","13","935","61","1635","23","13","936","1636","13","301","24","73","23","35"
"767","767","381","123456","88969939","7","0","6","0","0","314","63","502","18","3","875","66","1310","18","10","924","66","1406","18","11","930","1439","12","382","18","56","16","34"
"768","768","298","123456","33831475","19","16","10","1","0","464","73","701","11","2","939","73","1465","11","15","977","73","1531","11","15","980","1533","15","299","21","56","21","31"
"769","769","451","123456","40260406","18","15","16","8","0","430","70","684","14","2","917","70","1362","14","12","947","70","1439","14","12","966","1476","13","452","21","43","13","23"
"770","770","379","123456","4424678","42","16","29","3","0","624","68","944","16","11","953","68","1521","16","15","975","68","1556","16","18","981","1564","18","380","26","59","18","30"
"771","771","287","123456","39083114","10","0","9","0","0","515","67","736","17","2","941","67","1476","17","6","967","67","1523","17","6","967","1525","6","288","18","38","17","31"
"772","772","323","123456","28670098","8","0","10","0","0","312","70","497","14","5","843","70","1366","14","10","902","70","1507","14","11","915","1522","11","324","29","91","22","38"
"773","773","396","123456","81605195","11","0","11","0","0","393","64","577","20","6","922","64","1463","20","11","965","64","1555","20","11","972","1600","11","397","29","68","16","23"
"774","774","389","123456","856829","3","1","5","0","0","158","34","245","16","1","761","62","1246","22","10","902","62","1497","22","14","954","1593","15","390","21","90","19","38"
"775","775","301","123456","84567367","8","0","8","0","0","604","61","937","23","5","932","61","1453","23","14","946","61","1490","23","14","950","1493","15","302","14","27","14","27"
"776","776","341","123456","59733971","7","1","4","0","0","306","73","400","11","7","893","73","1408","11","18","958","73","1537","11","20","984","1566","20","342","21","54","27","30"
"777","777","307","123456","39791615","9","0","13","0","0","458","62","754","16","10","919","68","1464","16","15","962","68","1532","16","15","968","1542","15","308","26","64","16","38"
"778","778","461","123456","68944698","5","0","10","0","0","29","0","51","0","0","679","69","1081","15","12","887","69","1454","15","16","946","1538","20","462","20","41","16","27"
"779","779","314","123456","91899646","11","0","31","0","0","370","66","579","18","5","886","66","1355","18","10","942","66","1475","18","10","949","1487","10","315","20","52","15","37"
"780","780","355","123456","40251820","8","0","6","0","0","310","65","490","16","3","892","68","1404","16","11","954","68","1520","16","14","964","1539","14","356","22","53","17","25"
"781","781","420","123456","27398091","5","0","6","0","0","154","41","215","9","1","839","69","1282","15","10","924","69","1484","15","12","951","1549","13","421","35","74","14","44"
"782","782","338","123456","51729468","8","4","4","0","0","371","67","508","17","3","872","67","1267","17","9","930","67","1346","17","10","944","1373","10","339","13","32","11","33"
"783","783","434","123456","36528034","5","1","4","0","0","190","55","235","11","0","858","70","1238","14","11","944","70","1425","14","16","984","1502","16","435","25","52","18","27"
"784","784","356","123456","5065430","20","7","18","3","0","552","68","790","16","5","878","68","1380","16","12","918","68","1473","16","12","936","1495","13","357","23","41","19","33"
"785","785","331","123456","99283657","18","9","10","2","0","479","63","717","21","1","927","63","1510","21","6","957","63","1572","21","6","963","1582","6","332","25","52","19","34"
"786","786","313","123456","9079987","13","0","10","0","0","523","67","839","17","6","904","67","1460","17","10","932","67","1496","17","10","935","1504","10","314","28","38","15","30"
"788","788","317","123456","15083609","4","0","5","0","0","397","74","619","10","3","912","74","1449","10","18","947","74","1513","10","19","952","1525","19","318","31","53","23","41"
"787","787","416","123456","9737509","29","1","81","1","0","627","68","986","16","11","918","68","1560","16","19","931","68","1587","16","19","948","1616","19","417","22","66","20","40"
"789","789","352","123456","95755431","4","0","4","0","0","349","69","587","15","2","924","69","1406","15","13","998","69","1556","15","14","1009","1574","14","353","18","55","18","38"
"790","790","278","123456","99220943","48","16","77","5","0","604","65","842","19","10","935","65","1522","19","12","960","65","1573","19","13","960","1574","13","279","22","55","19","33"
"791","791","480","123456","87351893","5","0","7","0","0","110","30","235","2","0","845","68","1269","16","10","939","68","1435","16","12","968","1489","14","481","18","58","18","35"
"792","792","456","123456","32810075","2","0","7","0","0","158","53","140","18","0","843","65","1235","19","11","894","65","1357","19","11","917","1406","11","457","16","34","17","22"
"793","793","290","123456","90903743","9","1","11","0","0","366","66","605","18","8","889","66","1466","18","13","922","66","1531","18","13","924","1533","13","291","12","48","23","29"
"794","794","351","123456","94709885","25","0","41","0","0","532","70","851","14","10","905","70","1459","14","14","945","70","1530","14","16","957","1549","16","352","30","78","18","39"
"795","795","346","123456","45765926","4","0","30","0","0","549","71","958","13","7","905","71","1491","13","13","917","71","1541","13","13","923","1554","13","347","25","61","16","39"
"796","796","334","123456","88185238","27","6","27","3","0","504","61","812","23","6","925","61","1481","23","12","953","61","1559","23","13","965","1571","13","335","32","78","15","37"
"797","797","309","123456","58398810","15","0","19","0","0","497","72","775","12","7","883","72","1444","12","13","931","72","1517","12","15","934","1526","15","310","20","53","20","32"
"798","798","439","123456","61944711","13","0","17","0","0","358","74","496","10","2","920","74","1384","10","17","980","74","1511","10","18","1005","1547","18","440","25","73","22","32"
"799","799","433","123456","78338686","3","0","5","0","0","35","2","81","0","2","666","66","975","18","10","902","66","1365","18","17","976","1497","17","434","17","58","22","28"
"800","800","398","123456","9252482","7","0","8","0","0","226","60","360","24","3","890","60","1489","24","11","966","60","1618","24","12","991","1654","13","399","18","26","17","39"
"801","801","380","123456","32635865","23","9","11","1","1","399","67","556","17","2","900","67","1418","17","10","945","67","1520","17","11","958","1550","11","381","26","67","19","30"
"802","802","327","123456","4609177","14","2","14","0","0","455","68","642","16","4","898","68","1476","16","8","964","68","1589","16","9","975","1601","9","328","39","89","17","50"
"803","803","361","123456","91806081","2","0","1","0","0","22","7","15","3","0","704","61","1070","23","17","930","61","1491","23","20","966","1572","22","362","30","55","26","42"
"804","804","327","123456","82894122","8","3","3","0","0","282","66","483","10","2","867","73","1369","11","8","934","73","1481","11","8","940","1490","8","328","21","72","21","35"
"805","805","345","123456","22682336","1","0","3","0","0","94","15","159","2","2","837","74","1240","10","20","923","74","1412","10","20","940","1450","21","346","25","48","14","28"
"806","806","384","123456","86135788","7","0","5","0","0","210","60","256","13","3","858","70","1363","14","13","922","70","1477","14","14","942","1512","14","385","16","31","20","28"
"807","807","300","123456","70646689","22","17","11","2","1","396","66","700","18","5","875","66","1403","18","12","917","66","1497","18","16","926","1507","16","301","23","58","16","37"
"809","809","277","123456","32637366","13","5","6","1","0","461","69","684","15","5","927","69","1462","15","17","966","69","1513","15","17","966","1513","17","278","18","60","15","27"
"808","808","411","123456","22045197","28","19","19","6","1","332","68","556","16","8","848","68","1329","16","17","921","68","1458","16","19","938","1494","20","412","21","50","20","34"
"810","810","337","123456","9754832","6","0","7","0","0","135","42","124","11","1","787","65","1249","19","10","923","65","1480","19","11","940","1500","11","338","23","70","24","41"
"811","811","406","123456","24882861","8","0","3","0","0","91","14","182","1","1","751","68","1160","16","9","891","68","1380","16","11","933","1461","11","407","15","49","13","26"
"812","812","366","123456","80850546","58","47","19","7","0","531","71","830","13","4","901","71","1461","13","11","940","71","1540","13","12","950","1560","12","367","33","92","20","34"
"813","813","337","123456","48598696","6","0","7","0","0","355","69","510","15","2","874","69","1384","15","17","926","69","1474","15","18","935","1491","18","338","16","51","20","29"
"814","814","374","123456","67406919","5","0","9","0","0","256","66","337","18","2","816","66","1260","18","10","919","66","1449","18","15","967","1515","17","375","21","38","19","30"
"815","815","333","123456","92082924","4","0","5","0","0","112","31","184","7","2","776","68","1150","16","15","923","68","1451","16","18","955","1504","18","334","21","67","24","36"
"816","816","327","123456","6314011","6","0","8","0","0","459","61","696","23","2","892","61","1403","23","14","937","61","1479","23","15","944","1493","16","328","18","42","23","21"
"817","817","377","123456","24607023","8","0","16","0","0","563","60","896","24","5","885","60","1439","24","10","914","60","1490","24","11","922","1498","11","378","26","59","21","30"
"818","818","330","123456","72911629","6","0","8","0","0","479","68","753","16","7","900","68","1435","16","14","941","68","1524","16","14","953","1539","14","331","23","65","17","42"
"819","819","381","123456","25996391","6","0","4","0","0","48","11","37","3","0","724","68","1118","16","6","907","68","1358","16","11","961","1432","11","382","17","38","18","28"
"820","820","302","123456","16074276","10","0","10","0","0","298","59","423","19","1","922","65","1443","19","10","968","65","1538","19","11","975","1547","11","303","22","49","19","26"
"821","821","289","123456","24048418","20","0","26","0","0","478","70","719","14","8","882","70","1373","14","13","903","70","1422","14","13","906","1424","14","290","23","46","16","28"
"822","822","389","123456","65598290","9","0","4","0","0","236","46","459","14","5","866","62","1413","22","12","921","62","1521","22","16","928","1543","16","390","22","45","20","36"
"823","823","338","123456","14102592","32","24","9","5","1","508","68","821","16","8","917","68","1516","16","17","945","68","1572","16","17","947","1579","17","339","23","67","24","40"
"824","824","381","123456","49117520","7","0","8","0","1","433","67","688","17","7","883","67","1372","17","17","924","67","1460","17","17","943","1521","18","382","28","66","17","33"
"825","825","500","123456","54197942","4","1","5","0","0","203","66","295","18","0","864","66","1380","18","11","940","66","1517","18","12","964","1567","12","501","33","60","13","44"
"826","826","303","123456","37188516","43","18","55","3","1","539","66","862","18","6","916","66","1497","18","16","935","66","1543","18","16","944","1547","16","304","28","75","21","27"
"827","827","399","123456","21837208","40","2","72","0","0","539","64","865","20","14","921","64","1514","20","21","956","64","1594","20","22","964","1618","22","400","17","64","18","26"
"828","828","508","123456","94162217","7","1","5","0","1","371","65","568","19","5","896","65","1347","19","14","960","65","1454","19","17","980","1489","17","509","18","40","14","38"
"829","829","381","123456","73279329","7","0","9","0","0","401","70","692","14","6","920","70","1440","14","18","957","70","1510","14","18","964","1529","18","382","33","66","19","36"
"830","830","374","123456","82369276","4","0","6","0","0","432","70","613","14","6","929","70","1433","14","10","980","70","1540","14","10","992","1551","10","375","26","66","23","42"
"832","832","356","123456","94938887","5","0","6","0","0","362","71","572","13","7","872","71","1391","13","14","915","71","1477","13","14","927","1495","14","357","16","41","19","32"
"831","831","358","123456","27683186","10","5","2","0","0","70","29","60","6","0","795","67","1185","17","3","949","67","1455","17","8","976","1509","8","359","20","37","20","37"
"834","834","389","123456","70849751","5","0","3","0","0","14","0","16","0","0","303","68","382","16","2","826","68","1211","16","8","955","1494","11","390","20","63","21","26"
"833","833","407","123456","36031157","4","0","3","0","0","256","63","385","13","3","841","69","1312","15","8","908","69","1455","15","11","935","1496","11","408","26","80","22","37"
"836","836","302","123456","56544768","5","0","9","0","0","331","69","557","9","4","858","75","1347","9","8","908","75","1445","9","12","911","1453","12","303","21","52","19","35"
"835","835","284","123456","75818555","19","6","16","4","0","450","60","685","24","11","911","60","1464","24","19","936","60","1531","24","20","937","1531","20","285","16","45","16","33"
"837","837","331","123456","93078619","9","0","10","0","0","358","65","591","19","0","851","65","1368","19","6","907","65","1454","19","8","924","1464","8","332","16","41","15","27"
"838","838","356","123456","19744219","3","0","10","0","0","418","71","723","13","3","914","71","1374","13","13","950","71","1450","13","13","968","1466","13","357","22","40","13","28"
"839","839","383","123456","69147734","2","0","8","0","0","107","20","177","4","1","786","73","1235","11","12","906","73","1430","11","14","930","1474","14","384","15","53","17","28"
"840","840","338","123456","2650457","6","0","9","0","0","451","70","667","14","9","900","70","1457","14","19","939","70","1551","14","20","947","1563","20","339","24","60","16","32"
"841","841","365","123456","66643227","9","1","9","0","0","374","63","613","21","7","865","63","1390","21","16","908","63","1493","21","18","941","1543","18","366","17","65","20","32"
"842","842","398","123456","8574941","1","0","4","0","0","28","5","35","0","0","786","66","1134","18","15","920","66","1415","18","19","951","1470","20","399","19","42","18","24"
"843","843","433","123456","14371853","36","13","38","6","0","630","66","1013","18","7","931","66","1502","18","11","950","66","1531","18","11","958","1555","11","434","32","80","13","45"
"844","844","300","123456","74632501","16","10","9","0","0","357","65","499","17","4","874","67","1378","17","13","942","67","1507","17","17","947","1519","17","301","21","51","22","37"
"845","845","323","123456","13878667","3","0","6","0","0","162","63","204","15","1","856","67","1288","17","12","933","67","1399","17","12","946","1412","12","324","17","38","18","25"
"846","846","385","123456","27325100","1","0","2","0","0","118","39","164","7","1","804","70","1257","14","15","892","70","1492","14","16","928","1573","17","386","27","67","22","41"
"847","847","422","123456","46911863","2","0","5","0","0","12","0","19","0","0","448","68","738","16","5","841","68","1368","16","11","964","1578","11","423","19","48","24","38"
"848","848","366","123456","87553491","7","1","7","0","0","170","61","213","14","1","915","68","1345","16","19","1007","68","1549","16","20","1017","1571","20","367","26","78","26","39"
"849","849","393","123456","20291898","5","0","6","0","0","181","42","213","3","3","884","72","1325","12","16","977","72","1478","12","16","998","1527","16","394","31","65","22","36"
"850","850","383","123456","91115539","4","0","3","0","0","95","50","135","8","2","757","73","1187","11","16","879","73","1391","11","17","910","1455","17","384","18","52","21","33"
"851","851","289","123456","28657366","31","1","64","0","0","603","66","923","18","8","940","66","1459","18","15","978","66","1510","18","15","978","1511","16","290","13","41","19","29"
"852","852","360","123456","5749555","8","0","8","0","0","385","74","539","10","2","876","74","1388","10","11","922","74","1478","10","12","944","1508","12","361","15","41","24","31"
"853","853","363","123456","25302623","4","0","9","0","0","321","66","444","15","4","932","67","1491","17","14","972","67","1590","17","15","986","1620","16","364","24","61","17","40"
"854","854","298","123456","48473803","7","0","10","1","0","379","70","501","14","9","931","70","1447","14","16","966","70","1523","14","17","973","1529","17","299","21","95","25","40"
"855","855","329","123456","18311936","11","5","5","2","0","261","71","361","13","2","896","71","1323","13","11","983","71","1442","13","13","991","1457","13","330","17","53","18","30"
"856","856","343","123456","1857509","5","0","5","0","0","200","35","261","9","5","851","66","1277","18","13","948","66","1472","18","14","971","1517","14","344","18","45","19","37"
"857","857","371","123456","20053192","25","15","19","4","0","456","64","646","20","9","871","64","1431","20","16","907","64","1497","20","16","916","1519","16","372","29","68","15","26"
"858","858","350","123456","3146546","24","1","23","0","0","538","63","872","21","6","946","63","1478","21","13","987","63","1520","21","13","992","1531","13","351","18","59","21","35"
"859","859","358","123456","13382472","5","0","4","0","0","133","39","202","11","0","871","67","1402","17","13","978","67","1593","17","13","989","1614","13","359","24","67","18","40"
"860","860","355","123456","35045600","5","0","4","0","0","219","54","308","11","2","913","70","1420","14","16","966","70","1526","14","17","970","1537","17","356","17","62","20","41"
"861","861","383","123456","88112236","30","16","23","3","0","511","67","807","17","7","902","67","1420","17","15","972","67","1513","17","16","981","1539","17","384","32","74","21","33"
"862","862","371","123456","25102168","9","0","5","0","0","255","66","346","18","5","891","66","1402","18","14","980","66","1539","18","17","1002","1588","17","372","29","71","19","43"
"863","863","420","123456","56903836","24","15","14","6","0","330","71","433","13","5","876","71","1362","13","15","938","71","1475","13","17","969","1532","17","421","20","59","20","44"
"864","864","449","123456","19854325","2","0","6","0","0","8","0","13","0","0","411","70","629","14","5","815","70","1271","14","12","951","1532","16","450","16","39","18","31"
"865","865","293","123456","48910659","5","0","4","0","0","446","67","717","17","8","918","67","1413","17","16","963","67","1480","17","18","964","1482","18","294","20","45","15","24"
"867","867","308","123456","36273737","25","0","50","0","0","580","62","987","22","9","908","62","1494","22","12","929","62","1542","22","13","931","1552","13","309","14","30","18","29"
"866","866","380","123456","42724397","1","0","7","1","0","358","65","565","19","3","915","65","1501","19","23","955","65","1572","19","25","963","1580","25","381","32","68","20","33"
"868","868","413","123456","61710803","6","0","4","0","0","227","59","338","15","1","863","69","1328","15","11","918","69","1467","15","14","935","1494","14","414","12","39","17","28"
"869","869","489","123456","97243433","3","0","6","0","0","154","33","180","8","0","797","67","1179","17","5","911","67","1351","17","7","944","1426","9","490","16","45","18","28"
"870","870","364","123456","52717211","4","0","5","0","0","83","26","100","3","0","833","71","1235","13","9","971","71","1490","13","11","1002","1561","12","365","32","64","19","41"
"871","871","414","123456","78013557","13","0","20","0","1","201","60","209","22","2","857","62","1240","22","8","950","62","1464","22","9","987","1521","9","415","20","52","17","40"
"872","872","330","123456","33776980","8","0","7","0","0","271","68","249","16","1","881","68","1362","16","10","952","68","1492","16","12","957","1514","12","331","19","53","16","40"
"873","873","336","123456","62575144","6","0","7","0","0","335","63","576","13","5","883","66","1399","18","14","922","66","1464","18","15","926","1475","15","337","16","42","23","28"
"874","874","425","123456","44146553","1","0","2","0","0","208","71","251","13","4","876","71","1387","13","14","972","71","1556","13","15","998","1590","15","426","26","65","14","51"
"875","875","366","123456","47350630","19","15","13","4","1","266","71","373","13","4","869","71","1384","13","16","951","71","1535","13","17","965","1553","18","367","13","46","22","34"
"876","876","371","123456","73152715","15","0","21","0","0","493","67","734","17","9","946","67","1406","17","16","958","67","1471","17","16","973","1504","16","372","28","46","13","30"
"877","877","412","123456","74225775","6","1","6","0","0","34","9","35","2","0","648","65","948","19","10","903","65","1312","19","13","955","1443","14","413","24","38","18","33"
"878","878","333","123456","91051011","5","0","8","0","0","350","67","549","17","5","877","67","1364","17","13","936","67","1462","17","13","941","1476","13","334","23","46","19","34"
"879","879","404","123456","43688555","8","0","4","0","0","152","49","213","13","2","799","68","1268","16","14","920","68","1499","16","15","960","1578","16","405","33","68","17","44"
"880","880","358","123456","7955761","7","3","6","2","0","430","64","754","20","3","880","64","1407","20","10","933","64","1497","20","11","944","1522","11","359","15","35","16","38"
"881","881","261","123456","7390721","14","0","24","0","0","567","70","862","14","10","955","70","1498","14","16","981","70","1525","14","16","981","1525","16","262","31","66","21","43"
"882","882","358","123456","11129741","5","0","7","0","0","110","29","146","6","2","779","70","1130","14","18","926","70","1379","14","22","966","1440","23","359","14","49","14","25"
"883","883","391","123456","9683374","21","15","6","2","0","302","60","509","13","0","858","69","1345","15","8","928","69","1488","15","10","949","1538","12","392","21","54","12","41"
"884","884","326","123456","39715234","7","0","8","0","0","422","62","761","22","6","855","62","1443","22","23","905","62","1524","22","23","911","1533","23","327","19","55","24","30"
"885","885","446","123456","83158819","4","0","6","0","0","352","72","555","12","6","873","72","1350","12","22","938","72","1441","12","23","954","1483","23","447","26","65","21","31"
"886","886","347","123456","60239699","7","0","6","0","0","275","75","310","9","1","899","75","1349","9","5","962","75","1460","9","7","970","1476","7","348","15","61","17","35"
"887","887","332","123456","87797356","7","0","3","0","0","416","66","661","18","0","939","66","1537","18","5","975","66","1614","18","5","983","1630","5","333","28","89","20","43"
"888","888","452","123456","98315270","6","0","4","0","0","74","15","129","4","0","831","72","1263","12","13","966","72","1509","12","15","1010","1601","17","453","24","75","25","38"
"889","889","368","123456","8351377","8","0","10","0","0","414","63","679","21","2","852","63","1356","21","10","909","63","1463","21","10","920","1483","10","369","27","35","16","34"
"890","890","327","123456","8024171","8","0","7","0","1","242","75","319","9","1","889","75","1366","9","17","957","75","1491","9","17","968","1506","18","328","26","57","20","34"
"891","891","340","123456","23255549","26","24","16","10","0","477","61","781","23","5","883","61","1459","23","10","908","61","1555","23","11","916","1569","11","341","27","45","16","38"
"892","892","319","123456","84533449","27","22","13","3","1","418","70","712","14","2","945","70","1456","14","13","990","70","1537","14","14","994","1551","15","320","34","73","16","42"
"894","894","347","123456","51266858","3","0","4","0","0","133","60","167","11","2","802","70","1197","14","19","945","70","1439","14","21","962","1481","21","348","23","49","14","35"
"893","893","395","123456","61980067","9","0","10","0","0","325","66","495","17","5","895","67","1340","17","13","959","67","1498","17","15","985","1546","15","396","18","57","23","35"
"895","895","349","123456","48938605","7","0","7","0","0","203","71","202","13","1","886","71","1322","13","9","962","71","1448","13","12","970","1473","12","350","23","54","17","38"
"896","896","370","123456","48665267","16","11","16","6","0","530","61","816","23","4","903","61","1423","23","8","923","61","1504","23","8","931","1518","8","371","20","36","18","31"
"897","897","297","123456","60390536","26","17","6","2","0","449","69","685","15","6","918","69","1456","15","17","954","69","1513","15","17","958","1518","17","298","26","54","18","25"
"898","898","331","123456","12979384","34","19","22","6","0","493","64","843","20","6","940","64","1496","20","14","984","64","1566","20","16","986","1577","16","332","33","83","19","42"
"899","899","378","123456","35550763","1","0","2","0","0","12","0","17","0","0","543","61","833","23","4","880","61","1438","23","13","972","1600","15","379","22","65","22","37"
"900","900","450","123456","95394072","3","0","4","0","0","8","0","16","0","0","621","61","995","23","9","867","61","1435","23","13","944","1594","16","451","28","56","28","37"
"901","901","453","123456","80105001","7","0","5","0","0","319","65","477","19","5","928","65","1462","19","14","980","65","1550","19","16","990","1581","16","454","30","67","17","38"
"902","902","421","123456","9447075","21","13","13","6","0","364","62","484","22","10","882","62","1395","22","17","925","62","1479","22","17","950","1512","17","422","12","44","22","30"
"903","903","291","123456","4016539","22","16","22","9","1","454","63","760","17","6","918","67","1429","17","10","943","67","1478","17","12","945","1481","12","292","16","42","18","27"
"904","904","325","123456","82396227","19","0","27","0","0","590","70","916","14","7","963","70","1518","14","17","991","70","1546","14","19","993","1555","19","326","19","38","20","28"
"905","905","401","123456","68603064","2","0","6","0","0","280","66","382","18","2","871","66","1397","18","9","929","66","1508","18","9","945","1530","9","402","23","46","18","31"
"906","906","301","123456","3538809","13","0","33","0","0","471","65","692","19","6","958","65","1503","19","15","990","65","1542","19","15","991","1545","15","302","23","69","27","36"
"907","907","301","123456","55393191","1","0","7","0","0","219","63","332","20","7","839","64","1437","20","17","901","64","1555","20","17","906","1561","17","302","20","54","18","28"
"908","908","351","123456","34366615","40","30","16","6","0","375","61","593","23","5","936","61","1488","23","16","981","61","1584","23","17","988","1607","18","352","32","66","26","43"
"909","909","362","123456","96638421","4","0","3","0","0","230","64","293","8","1","849","75","1292","9","9","947","75","1469","9","14","977","1512","14","363","22","52","22","30"
"910","910","334","123456","71605431","21","14","8","1","0","295","72","369","12","4","863","72","1335","12","11","915","72","1469","12","12","925","1492","13","335","16","52","25","34"
"911","911","362","123456","61842476","5","0","5","0","0","447","64","765","20","6","883","64","1464","20","13","919","64","1539","20","13","927","1554","13","363","29","62","14","38"
"912","912","357","123456","73293035","4","0","5","0","0","63","17","123","4","0","706","67","1100","17","7","848","67","1445","17","9","896","1509","9","358","24","54","21","34"
"913","913","266","123456","49836293","33","22","24","3","3","586","64","943","20","8","951","64","1537","20","16","966","64","1563","20","16","966","1563","16","267","27","60","23","37"
"914","914","360","123456","30760672","6","0","3","0","0","112","32","173","8","2","768","69","1210","15","15","862","69","1398","15","17","882","1438","17","361","15","44","20","32"
"915","915","359","123456","35162675","14","7","11","3","1","355","67","573","17","2","919","67","1398","17","16","975","67","1511","17","19","985","1548","19","360","27","61","20","35"
"916","916","385","123456","89875850","5","0","8","0","0","208","48","348","18","3","871","61","1424","23","10","927","61","1519","23","10","931","1534","10","386","27","50","18","43"
"917","917","424","123456","49548397","6","2","10","3","0","393","65","660","19","3","862","65","1405","19","10","933","65","1532","19","12","956","1562","12","425","32","79","18","37"
"918","918","413","123456","3126183","5","0","6","0","0","62","11","62","1","0","813","70","1252","14","15","945","70","1476","14","15","972","1511","15","414","16","53","21","28"
"919","919","359","123456","8408314","12","0","19","0","0","411","73","687","11","5","902","73","1370","11","16","948","73","1464","11","16","970","1489","16","360","24","53","19","35"
"921","921","313","123456","14301015","5","0","10","0","0","426","65","612","11","3","933","70","1438","14","8","979","70","1518","14","11","982","1536","11","314","17","37","19","37"
"920","920","341","123456","56880789","4","0","6","0","0","407","60","665","24","5","887","60","1427","24","14","919","60","1504","24","15","920","1515","15","342","18","53","22","32"
"922","922","299","123456","23526456","21","14","12","3","0","465","67","758","17","4","931","67","1508","17","8","969","67","1579","17","8","972","1582","8","300","17","44","17","38"
"923","923","399","123456","89717485","20","17","7","2","0","137","32","201","6","0","795","71","1305","13","11","895","71","1486","13","13","928","1530","13","400","25","49","17","32"
"924","924","304","123456","3676102","5","0","7","0","0","241","46","377","7","2","857","71","1445","13","15","920","71","1535","13","15","921","1539","15","305","16","47","19","31"
"925","925","382","123456","58987008","2","0","3","0","0","120","35","144","15","1","812","61","1267","23","11","941","61","1457","23","13","952","1498","13","383","27","57","19","35"
"926","926","357","123456","98254556","29","22","6","3","1","240","64","323","20","5","872","64","1355","20","13","962","64","1530","20","15","981","1567","15","358","18","51","19","38"
"927","927","299","123456","33644429","5","0","13","1","0","519","70","762","14","4","924","70","1393","14","18","941","70","1442","14","18","942","1443","18","300","23","47","11","34"
"928","928","336","123456","61118077","38","11","52","4","0","525","67","801","17","4","920","67","1495","17","10","943","67","1536","17","11","946","1541","11","337","20","44","19","30"
"929","929","402","123456","79492890","8","0","12","0","0","328","68","467","16","3","944","68","1407","16","11","996","68","1492","16","13","1000","1519","13","403","25","69","21","36"
"930","930","373","123456","62914835","23","18","8","1","0","405","71","648","13","10","869","71","1406","13","13","908","71","1482","13","13","919","1506","14","374","26","46","22","35"
"931","931","339","123456","90834152","12","0","30","0","0","424","68","589","16","2","919","68","1386","16","9","960","68","1456","16","10","966","1470","10","340","25","57","11","40"
"932","932","421","123456","53740663","2","0","3","0","0","87","17","139","4","0","816","62","1259","22","6","922","62","1451","22","9","953","1490","10","422","31","55","17","37"
"933","933","358","123456","15737931","5","0","12","0","0","453","68","683","16","4","949","68","1450","16","13","993","68","1570","16","13","1000","1590","13","359","33","86","20","40"
"934","934","425","123456","72628474","3","0","4","0","0","269","59","366","25","2","900","59","1413","25","6","975","59","1578","25","7","997","1626","7","426","27","96","25","44"
"935","935","310","123456","81902607","3","0","4","0","0","208","49","384","8","1","836","72","1400","12","12","907","72","1523","12","13","913","1528","13","311","24","62","14","43"
"936","936","344","123456","83104283","4","0","4","0","0","300","62","529","12","5","904","69","1385","15","14","971","69","1518","15","16","977","1539","16","345","21","65","23","26"
"937","937","396","123456","23663036","1","0","3","0","0","23","0","30","1","0","655","63","993","21","13","896","63","1418","21","18","926","1552","20","397","20","63","18","41"
"938","938","415","123456","42955882","12","2","21","1","0","440","71","675","12","3","899","72","1388","12","18","933","72","1461","12","21","943","1478","22","416","21","30","13","27"
"939","939","450","123456","77807877","24","18","10","2","0","358","70","555","14","6","894","70","1404","14","17","932","70","1478","14","18","940","1494","18","451","24","56","22","36"
